"[""875de01b-edb9-47a4-aabc-7acd97ecde43"", ""ea46e21f-889c-4960-b0eb-3cf65a093a1c"", ""bfff92eb-d35c-4df3-ae8f-01e68c3f8fc6""]"
timestamp	_id	parent_neighborhood[1]	parent_place[2]	event_type[3]	title	description	start_time	end_time	recurrence (*)[4]	recurrence_note	place_note
	6393691d-ac17-4939-8a0b-6edae301fd31	15f90e44-17e1-49a5-bb26-c2d0ba3a38ec	f3154545-4dea-417b-a9ea-7c93a99539d4	Drink Special	$2 wells and $3 domestics		2010-08-28T20:00:00-0500	2010-08-29T02:00:00-0500	weekly	Saturdays
	8b01bbcc-444f-44fe-ae00:00-e6786cb610b0	15f90e44-17e1-49a5-bb26-c2d0ba3a38ec	f3154545-4dea-417b-a9ea-7c93a99539d4	Drink Special	$2 wells and $3 domestics		2010-08-29T20:00:00-0500	2010-08-30T02:00:00-0500	weekly	Sundays
	0afc6997-88fa-45a9-a105-43806c4e0ba7	15f90e44-17e1-49a5-bb26-c2d0ba3a38ec	5963f641-08bc-4724-a9db-b00eb50f235c	Drink Special	"Champagne Mondays: $2 Champagne, $2.50 Wells"		2010-08-23T19:00:00-0500	2010-08-24T02:00:00-0500	weekly	Mondays	Trophy Room
	d5964d39-fb98-4f34-a617-e0849d15a388	15f90e44-17e1-49a5-bb26-c2d0ba3a38ec	5963f641-08bc-4724-a9db-b00eb50f235c	Drink Special and Entertainment	"$2.50 Wells, Live Music"		2010-08-24T19:00:00-0500	2010-08-25T02:00:00-0500	weekly	Tuesdays
	9df54a86-431e-4ec1-9f1a-f0de6e37c138	15f90e44-17e1-49a5-bb26-c2d0ba3a38ec	5963f641-08bc-4724-a9db-b00eb50f235c	Drink Special and Entertainment	College Country Night: $1.75 Wells		2010-08-25T19:00:00-0500	2010-08-26T02:00:00-0500	weekly	Wednesdays
	475d8268-6ca0-40b2-869a-5573926f6f9d	15f90e44-17e1-49a5-bb26-c2d0ba3a38ec	5963f641-08bc-4724-a9db-b00eb50f235c	Drink Special	$2.50 Wells and $150 bottles of Dom		2010-08-26T19:00:00-0500	2010-08-27T02:00:00-0500	weekly	Thursdays
	f33bd105-f670-48ac-8043-f7fda227bf47	15f90e44-17e1-49a5-bb26-c2d0ba3a38ec	5963f641-08bc-4724-a9db-b00eb50f235c	Drink Special	$2 Domestics		2010-08-27T19:00:00-0500	2010-08-27T23:00:00-0500	weekly	Fridays
	19c87726-353b-4ea5-a9d1-7783615cfc9b	15f90e44-17e1-49a5-bb26-c2d0ba3a38ec	5963f641-08bc-4724-a9db-b00eb50f235c	Drink Special	$2 Domestics		2010-08-28T19:00:00-0500	2010-08-28T23:00:00-0500	weekly	Saturdays
	7b453d64-a4d0-4f57-bc47-3a1c06c0826d	15f90e44-17e1-49a5-bb26-c2d0ba3a38ec	5963f641-08bc-4724-a9db-b00eb50f235c	Drink Special	SIN: $3 Everything		2010-08-29T19:00:00-0500	2010-08-30T02:00:00-0500	weekly	Sundays
	c0aee6c3-e07f-43f1-b31a-a97481de4dde	15f90e44-17e1-49a5-bb26-c2d0ba3a38ec	53a0a1d9-a14d-4399-8933-eefda667cc97	Drink Special	$2.50 Domestics		2010-08-24T19:00:00-0500	2010-08-25T02:00:00-0500	weekly	Tuesdays	Soho
	313f3369-15e9-4fe5-a7bd-34bf138d4c54	15f90e44-17e1-49a5-bb26-c2d0ba3a38ec	53a0a1d9-a14d-4399-8933-eefda667cc97	Drink Special	$2 Well Shots and Domestics		2010-08-25T19:00:00-0500	2010-08-26T02:00:00-0500	weekly	Wednesdays
	6efc2867-abb5-4a67-b602-1e90c63ea07b	15f90e44-17e1-49a5-bb26-c2d0ba3a38ec	53a0a1d9-a14d-4399-8933-eefda667cc97	Drink Special	$1 Wells		2010-08-26T19:00:00-0500	2010-08-27T02:00:00-0500	weekly	Thursdays
	11887d2c-3f31-46f3-beed-d5718c7c7946	15f90e44-17e1-49a5-bb26-c2d0ba3a38ec	53a0a1d9-a14d-4399-8933-eefda667cc97	Drink Special	$1 Wells and $2 Domestics		2010-08-27T19:00:00-0500	2010-08-27T23:00:00-0500	weekly	Fridays
	4175c4fd-8e03-4161-99a1-d8a4bef9eef0	15f90e44-17e1-49a5-bb26-c2d0ba3a38ec	53a0a1d9-a14d-4399-8933-eefda667cc97	Drink Special	$1 Wells and $2 Domestics		2010-08-28T19:00:00-0500	2010-08-28T23:00:00-0500	weekly	Saturdays
	e0ae710b-f665-49cb-b737-10c7b5b83cdc	15f90e44-17e1-49a5-bb26-c2d0ba3a38ec	53a0a1d9-a14d-4399-8933-eefda667cc97	Drink Special	$2 Wells and Well Shots		2010-08-29T19:00:00-0500	2010-08-30T02:00:00-0500	weekly	Sundays
	ca210b20-b11c-4e65-a4a3-1750b3745cea	15f90e44-17e1-49a5-bb26-c2d0ba3a38ec	6d2779ef-4e12-4fd3-b93b-8be7a9951daa	Drink Special	$2 Wells and Domestics 		2010-08-23T20:00:00-0500	2010-08-24T02:00:00-0500	weekly	Mondays	Thirsty Nickel
	9bdeada9-01cf-42fb-9c4e-087f54df92b9	15f90e44-17e1-49a5-bb26-c2d0ba3a38ec	6d2779ef-4e12-4fd3-b93b-8be7a9951daa	Drink Special	"$1 Tecate and Lonestar, $3 any Tequila"		2010-08-24T20:00:00-0500	2010-08-25T02:00:00-0500	weekly	Tuesdays
	02b6fa5c-6b22-4f7d-9e0b-344b36f2f7ad	15f90e44-17e1-49a5-bb26-c2d0ba3a38ec	6d2779ef-4e12-4fd3-b93b-8be7a9951daa	Drink Special	$1 Well Drinks		2010-08-25T20:00:00-0500	2010-08-26T02:00:00-0500	weekly	Wednesdays
	b907061f-2443-475a-9c4e-56770d475356	15f90e44-17e1-49a5-bb26-c2d0ba3a38ec	6d2779ef-4e12-4fd3-b93b-8be7a9951daa	Drink Special	$2 anything		2010-08-26T20:00:00-0500	2010-08-27T02:00:00-0500	weekly	Thursdays
	aabcadd8-0693-4ad5-9559-211639b08edd	15f90e44-17e1-49a5-bb26-c2d0ba3a38ec	6d2779ef-4e12-4fd3-b93b-8be7a9951daa	Drink Special	$2 Wells and Domestics		2010-08-27T20:00:00-0500	2010-08-27T23:00:00-0500	weekly	Fridays
	76cfa8fc-dfd3-45f8-ab2b-4e41a3b4f50e	15f90e44-17e1-49a5-bb26-c2d0ba3a38ec	6d2779ef-4e12-4fd3-b93b-8be7a9951daa	Drink Special	$2 Wells and Domestics		2010-08-28T20:00:00-0500	2010-08-28T23:00:00-0500	weekly	Saturdays
	678158f3-2603-4fb9-a93a-b7499e932f29	15f90e44-17e1-49a5-bb26-c2d0ba3a38ec	6d2779ef-4e12-4fd3-b93b-8be7a9951daa	Drink Special	$2 Wells and Domestics		2010-08-29T20:00:00-0500	2010-08-30T02:00:00-0500	weekly	Sundays
	c169c411-26ef-4071-9266-395e02aceae9	15f90e44-17e1-49a5-bb26-c2d0ba3a38ec	9a397fd7-9f89-4c63-bfce-8c72e7cc7e28	Drink Special	$1.50 Domestic Drafts & Well Drinks		2010-08-23T19:00:00-0500	2010-08-24T02:00:00-0500	weekly	Mondays	Library Bar
	706de0eb-3f71-4992-8a89-8058f20fd6eb	15f90e44-17e1-49a5-bb26-c2d0ba3a38ec	9a397fd7-9f89-4c63-bfce-8c72e7cc7e28	Drink Special	$1.50 Domestic Drafts & Well Drinks		2010-08-24T19:00:00-0500	2010-08-25T02:00:00-0500	weekly	Tuesdays
	8624420f-6aea-4f79-b7e9-49f2474ff188	15f90e44-17e1-49a5-bb26-c2d0ba3a38ec	9a397fd7-9f89-4c63-bfce-8c72e7cc7e28	Drink Special	"$1.50 Domestic Drafts & Well Drinks, $2.00 Import Drafts"		2010-08-25T16:00:00-0500	2010-08-26T02:00:00-0500	weekly	Wednesdays
	174641d8-be3d-47f4-8f8e-ebfab1b9ee9a	15f90e44-17e1-49a5-bb26-c2d0ba3a38ec	9a397fd7-9f89-4c63-bfce-8c72e7cc7e28	Drink Special	"$2 Import Bottles, $2.50 You Call It"		2010-08-26T16:00:00-0500	2010-08-26T23:00:00-0500	weekly	Thursdays
	30fa1bf2-293e-4d18-8ff5-615e8b64331b	15f90e44-17e1-49a5-bb26-c2d0ba3a38ec	9a397fd7-9f89-4c63-bfce-8c72e7cc7e28	Drink Special	$3 Long Island Teas		2010-08-27T16:00:00-0500	2010-08-28T02:00:00-0500	weekly	Fridays
	cbb9829c-1cb2-42a4-ac56-063bdff85667	15f90e44-17e1-49a5-bb26-c2d0ba3a38ec	9a397fd7-9f89-4c63-bfce-8c72e7cc7e28	Drink Special	$3 Long Island Teas		2010-08-28T16:00:00-0500	2010-08-29T02:00:00-0500	weekly	Saturdays
	6b962ccf-5065-4eaa-ba38-fab4386cd623	15f90e44-17e1-49a5-bb26-c2d0ba3a38ec	9a397fd7-9f89-4c63-bfce-8c72e7cc7e28	Drink Special	$1.50 Domestic Drafts & Well Drinks 		2010-08-29T19:00:00-0500	2010-08-30T02:00:00-0500	weekly	Sundays
	e6b609b2-8e2c-45ee-b9c6-7edbd45b738d	15f90e44-17e1-49a5-bb26-c2d0ba3a38ec	269a4f83-b3e3-41ea-bfe5-e42bcfb869cb	Drink Special	"$2 Any Liquor, $3 Domestics"		2010-08-23T21:00:00-0500	2010-08-24T02:00:00-0500	weekly	Mondays	Spill
